Incident ID,Incident Date,State,City Or County,Address,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested,Operations
1739097,"July 17, 2020",Ohio,Columbus,E 6th Ave and Summit St,0,4,0,0,0,
1739413,"July 17, 2020",Florida,Madison,SW Louisiana Terrace,0,4,0,0,1,
1735470,"July 14, 2020",North Carolina,Durham,200 Block of S Benjamine St,0,8,0,0,0,
1734058,"July 13, 2020",Washington,Kent,23201 Pacific Hwy South,0,6,0,0,2,
1727743,"July 7, 2020",Virginia,Alexandria,7900 block of Janna Lee Ave,0,5,0,0,0,
1725108,"July 5, 2020",South Carolina,Greenville,1701 White Horse Rd,2,8,0,0,1,
1725946,"July 5, 2020",Missouri,Columbia,Volunteer Dr and Grace Ln,2,3,0,0,1,
1725379,"July 5, 2020",Wisconsin,Milwaukee,5800 block of W Hope Ave,0,4,0,0,0,
1726446,"July 5, 2020",Texas,Houston,Service Rd and Holcombe Blvd,0,4,0,0,0,
1727515,"July 5, 2020",Mississippi,Greenville,Union St,0,4,0,0,0,
1725735,"July 4, 2020",South Carolina,Barnwell,,0,5,0,0,0,
1725407,"July 4, 2020",Massachusetts,Lynn,134 Fayette St,1,4,0,0,3,
1724219,"July 4, 2020",Mississippi,Jackson,6340 Ridgewood Ct Dr,1,3,0,0,1,
1724273,"July 3, 2020",Maryland,Baltimore,700 block of S Woodington Rd,0,4,0,0,0,
1722142,"July 1, 2020",California,Oakland,MacArthur Fwy and 106th Ave,0,4,0,0,0,
1722317,"June 30, 2020",Arkansas,Greenbrier,123 Laramie Rd,0,4,0,0,1,
1719693,"June 28, 2020",Pennsylvania,Philadelphia,1900 block of E Somerset St,2,2,0,0,0,
1718463,"June 27, 2020",Illinois,Peoria,1400 block of SW Jefferson St,0,4,0,0,0,
1717828,"June 26, 2020",Colorado,Aurora,698 Peoria St,0,5,0,0,0,
1718292,"June 26, 2020",California,Fresno,Pico Ave,0,4,0,0,0,
1717543,"June 25, 2020",Pennsylvania,Philadelphia,Emerald St and E Atlantic St,0,4,0,0,0,
1715616,"June 24, 2020",Tennessee,Jackson,Melwood St,0,4,0,0,1,
1712342,"June 22, 2020",North Carolina,Charlotte,1800 block of Beatties Ford Rd,4,5,0,0,0,
1713075,"June 22, 2020",California,San Francisco,200 block of Leavenworth St,0,5,0,0,1,
1713668,"June 22, 2020",Ohio,Columbus,1910 Fountainview Ct,1,4,0,0,0,
1711747,"June 21, 2020",New York,Buffalo,W Ferry St and Niagara St,0,4,0,0,0,
1711626,"June 21, 2020",Texas,Austin,500 block of E 7th St,0,5,0,0,0,
1711605,"June 21, 2020",Wisconsin,Milwaukee,North 28th St and West Ruby Ave,0,5,0,0,0,
1710537,"June 20, 2020",New York,Bronx,Mount Eden Pkwy and Monroe Ave,0,4,0,0,0,
1711272,"June 20, 2020",Michigan,Saginaw,Livingston Dr and Tausend St,1,3,0,0,0,
1711397,"June 20, 2020",Kansas,Wichita,3741 N Rock Rd,0,5,0,0,0,
1711134,"June 20, 2020",New York,Bronx,Mapes Ave,0,4,0,0,0,
1708889,"June 18, 2020",New York,Albany,8 Albany St,0,7,0,0,0,
1704873,"June 14, 2020",Louisiana,Lafayette,400 block of Jefferson St,0,5,0,0,1,
1704176,"June 13, 2020",Maryland,Baltimore,700 block of S Broadway St,0,5,0,0,1,
1704727,"June 13, 2020",District of Columbia,Washington,3100 block of Waclark Pl SE,2,5,0,0,0,
1703509,"June 12, 2020",Pennsylvania,Philadelphia,N Broad St and Colwyn St,0,6,0,0,0,
1704217,"June 12, 2020",New York,Bronx,E 233rd St and Bronx River Pkwy,1,3,0,0,0,
1702276,"June 11, 2020",Virginia,Richmond,800 block of N 1st St,0,4,0,0,0,
1702172,"June 11, 2020",District of Columbia,Washington,1200 block of Mt Olivet Rd NE,0,7,0,0,0,
1703044,"June 11, 2020",Louisiana,Monroe,1101 Richwood Road 2,5,0,1,0,0,
1703055,"June 11, 2020",Texas,Houston,5840 Glenmont Dr,2,4,0,0,0,
1702372,"June 10, 2020",California,Sacramento,68th Avenue and Della Circle,1,4,0,0,0,
1701426,"June 9, 2020",Pennsylvania,Philadelphia,600 block of N 8th St,1,6,0,0,0,
1698868,"June 6, 2020",California,Sacramento,Gardendale Rd and 29th St,1,4,0,0,2,
1700812,"June 6, 2020",Mississippi,Drew,Wilson Ave,0,5,0,0,2,
1697541,"June 5, 2020",Colorado,Denver,4900 block of Wheeling St,0,4,0,0,1,
1695998,"June 2, 2020",Texas,Dallas,7460 S Westmoreland Rd,1,3,0,0,0,
1695586,"June 2, 2020",Wisconsin,Racine,Kewaunee St and Michigan Blvd,0,5,0,0,5,
1693580,"May 31, 2020",Pennsylvania,Philadelphia,700 block of E Clearfield St,0,4,0,0,0,
1692912,"May 30, 2020",District of Columbia,Washington,300 block of 37th St SE,0,4,0,0,0,
1693064,"May 30, 2020",Texas,Houston,9635 Scott St,1,4,0,0,1,
1692102,"May 29, 2020",Virginia,Portsmouth,500 block of Edwards St,0,5,0,0,0,
1691440,"May 28, 2020",Pennsylvania,Philadelphia,300 block of N 55th St,1,3,0,0,0,
1690524,"May 27, 2020",Ohio,Cleveland,12800 Euclid Ave,1,3,0,0,0,
1689419,"May 27, 2020",Pennsylvania,Philadelphia,1800 block of Hart Ln,0,4,0,0,0,
1689252,"May 26, 2020",Pennsylvania,Philadelphia,2700 block of N Darian St,0,4,0,0,0,
1689555,"May 26, 2020",California,Los Angeles,119th St and Berendo Ave,0,5,0,0,0,
1688753,"May 26, 2020",South Carolina,Bowman,Dibble St and Rail St,3,5,0,0,0,
1687414,"May 24, 2020",Alabama,Danville,68 Flint Creek Pvt Dr,3,1,0,0,1,
1686222,"May 23, 2020",Texas,Houston,2900 Travis St,0,4,0,0,0,
1686615,"May 23, 2020",Illinois,Rock Island,800 14 1/2 St,1,4,0,0,0,
1687108,"May 23, 2020",North Carolina,Charlotte,4900 Block of Albemarle Rd,0,6,0,0,0,
1687381,"May 23, 2020",Mississippi,Jackson,2300 block of Oakhurst Dr,1,3,0,1,1,
1686015,"May 22, 2020",Ohio,Cleveland,11921 Miles Ave,1,3,0,0,0,
1683810,"May 20, 2020",Texas,Houston,6918 Landor St,1,3,1,0,0,
1683653,"May 19, 2020",Illinois,Decatur,300 block of West Leafland Ave,0,5,0,0,0,
1681602,"May 17, 2020",South Carolina,Charleston,23 Cannon St,0,4,0,0,0,
1850080,"May 15, 2020",Pennsylvania,Philadelphia,4300 block of Germantown Ave,0,4,0,0,0,
1677566,"May 11, 2020",Alabama,Montgomery,Rosa Parks Ave and Courtland Dr,0,4,0,0,0,
1674802,"May 7, 2020",Maryland,Baltimore,5100 block of Stafford Rd,0,4,0,0,0,
1673989,"May 6, 2020",Texas,Houston,14200 block of Bridgeport Rd,3,1,0,0,1,
1673633,"May 6, 2020",Georgia,Albany,1900 block of Meadow Dr,1,3,0,0,9,
1671289,"May 3, 2020",Ohio,Columbus,300 block of S Ashburton Rd,0,4,0,0,0,
1670970,"May 2, 2020",Pennsylvania,Philadelphia,200 block of S Cecil St,0,4,0,0,0,
1666945,"April 27, 2020",Wisconsin,Milwaukee,2800 block of N 12th St,5,0,0,0,1,
1664933,"April 24, 2020",Texas,Houston,4714 Ward St,3,1,0,0,1,
1659862,"April 16, 2020",Pennsylvania,Philadelphia,Bustleton Ave and St Vincent St,0,4,0,0,1,
1659966,"April 15, 2020",Mississippi,Jackson,1200 block of Wood Village Dr,1,3,0,0,0,
1656265,"April 10, 2020",Michigan,Muskegon,800 block of Oak St,0,4,0,0,1,
1654971,"April 8, 2020",South Carolina,Greenwood,1522 Parkway,1,3,0,0,0,
1656373,"April 8, 2020",Alaska,Anchorage,10600 block of Elmore Rd,0,4,0,0,0,
1652734,"April 5, 2020",California,Los Angeles,89th St and Hobart Ave,1,3,0,0,0,
1653012,"April 5, 2020",South Carolina,Lancaster,Mahaffey Line Dr,1,4,0,0,0,
1652073,"April 4, 2020",Texas,Lubbock,2107 49th St,2,2,0,0,2,
1649473,"March 31, 2020",Georgia,Macon,571 Moreland Ave,3,1,0,0,1,
1648832,"March 30, 2020",Pennsylvania,Philadelphia,2000 block of W Harold St,0,5,0,0,0,
1647661,"March 28, 2020",Maryland,Baltimore,1100 block of Washington Blvd,1,3,0,0,0,
1643157,"March 20, 2020",Virginia,Norfolk,800 block of Lincoln St,0,4,0,0,0,
1641216,"March 17, 2020",Maryland,Baltimore,300 block of McMechen St,0,7,0,0,0,
1640007,"March 14, 2020",Michigan,Saginaw,4107 Gallagher St,2,2,0,0,1,
1637520,"March 10, 2020",Pennsylvania,Chester,200 block of Broomall Street,2,2,0,0,0,
1635750,"March 7, 2020",Ohio,Cleveland,3804 E 93rd St,1,18,0,0,0,
1635118,"March 6, 2020",District of Columbia,Washington,6219 Dix St NE,0,6,0,0,0,
1634128,"March 4, 2020",California,Tulare,111 W Tulare Ave,1,5,0,0,0,
1629488,"February 26, 2020",Wisconsin,Milwaukee,3939 W Highland Blvd,5,0,1,0,0,
1627713,"February 23, 2020",Texas,Houston,8712 Airline Dr,0,7,0,0,1,
1625553,"February 20, 2020",Idaho,Caldwell,4321 S 10th Ave,1,3,1,0,0,
1622406,"February 16, 2020",Connecticut,Hartford,451 Franklin Ave,1,4,0,1,1,
1616964,"February 8, 2020",Texas,Houston,1000 block of Calvin St,1,3,0,0,0,
1612597,"February 1, 2020",Mississippi,Philadelphia,257 W Beacon St,0,4,0,0,0,
1610240,"January 30, 2020",California,Merced,100 block of W 18th St,0,4,0,0,1,
1605948,"January 26, 2020",Missouri,Cape Girardeau,631 S Sprigg St,0,5,0,0,1,
1594173,"January 11, 2020",Colorado,Aurora,17158 E Adriatic Place,0,5,0,0,1,
1585746,"January 1, 2020",Ohio,Cleveland,1437 St Clair Ave NE,0,4,0,0,1,
1585394,"January 1, 2020",West Virginia,Huntington,1113 4th Ave,0,7,0,0,1,
2201216,"December 31, 2021",California,Los Angeles,10211 S. Avalon Blvd,0,6,0,0,0,
2200968,"December 30, 2021",Pennsylvania,Philadelphia,5100 block of Germantown Ave,0,6,0,1,1,
2198521,"December 27, 2021",Colorado,Denver,56 Broadway,5,2,1,0,0,
2200720,"December 27, 2021",Alabama,Mobile,3606 Moffett Rd,1,3,0,0,0,
2197391,"December 26, 2021",Texas,Garland,730 W Walnut St,3,1,0,0,1,
2198071,"December 26, 2021",New York,Buffalo,1300 block of Jefferson Ave,0,4,0,0,0,
2197421,"December 26, 2021",Mississippi,Fayette,225 Community Dr,1,6,0,0,1,
2197328,"December 26, 2021",Pennsylvania,Philadelphia,800 block of W Clearfield St,0,4,0,0,0,
2196827,"December 25, 2021",Louisiana,Lafayette,2106 NW Evangeline Trwy,0,4,0,0,0,
2191752,"December 17, 2021",Maryland,Baltimore,600 block of Laurens St,1,3,0,0,1,
2192046,"December 17, 2021",Maryland,Baltimore,1300 block of W North Ave,1,4,0,0,1,
2191683,"December 17, 2021",Virginia,Portsmouth,4105 Portsmouth Blvd,0,4,0,0,0,
2188999,"December 13, 2021",California,Fresno,E Normal Ave and Mayfair Dr S,0,4,0,0,0,
2188843,"December 13, 2021",Pennsylvania,Philadelphia,3400 block of Emerald St,0,4,0,0,0,
2188260,"December 13, 2021",North Carolina,Durham,Eugene St and Mathison St,2,4,0,0,0,
2186696,"December 10, 2021",North Carolina,Charlotte,3100 block of Marney Ave,0,5,0,0,1,
2183667,"December 6, 2021",Pennsylvania,Philadelphia,1500 block of N 29th St,0,4,0,0,0,
2183120,"December 5, 2021",Texas,El Paso,2910 Tularosa Ave,1,3,0,0,1,
2178487,"November 30, 2021",Michigan,Oxford,745 N Oxford Rd,4,7,0,0,1,
2177268,"November 28, 2021",Pennsylvania,Philadelphia,1300 block of S 50th St,0,4,0,0,0,
2176922,"November 28, 2021",Maryland,Baltimore,1300 block of North Montford Ave,0,7,0,0,0,
2177416,"November 28, 2021",California,Lancaster,3500 block of Garnet Lane,5,0,0,0,1,
2176653,"November 28, 2021",Colorado,Aurora,1500 block of Dayton St,0,5,0,0,0,
2174033,"November 23, 2021",Texas,Marshall,700 block of Cross St,1,3,0,0,1,
2172178,"November 21, 2021",New Jersey,Passaic,Howe Ave and Lafayette Ave,0,5,0,0,2,
2171568,"November 20, 2021",California,Fresno,3665 N Pleasant Ave,2,2,0,0,0,
2169494,"November 17, 2021",New York,Bronx,815 Burke Ave,1,3,0,0,0,
2167297,"November 15, 2021",Colorado,Aurora,1200 Nome St,0,6,0,0,4,
2166673,"November 14, 2021",Pennsylvania,Philadelphia,2700 block of N Howard St,0,6,0,0,0,
2166768,"November 14, 2021",Missouri,Columbia,19 N 5th St,0,5,1,0,1,
2165600,"November 12, 2021",Virginia,Richmond,3050 Nine Mile Rd,2,2,0,0,4,
2163617,"November 9, 2021",South Dakota,Scotland,710 2nd St,3,2,0,0,1,
2162196,"November 8, 2021",Texas,Victoria,10700 FM 236,3,1,0,0,1,
2162269,"November 8, 2021",Pennsylvania,Philadelphia,200 block of E Louden St,0,4,0,0,0,
2161323,"November 7, 2021",Wisconsin,Kenosha,625 57th St,1,3,0,0,0,
2160608,"November 6, 2021",Texas,Marshall,510 S Alamo Blvd,0,6,0,0,2,
2161078,"November 6, 2021",California,Highland,26998 3rd St,0,4,0,0,0,
2160838,"November 5, 2021",California,Oakland,8400 block of International Blvd,1,3,0,0,0,
2158417,"November 3, 2021",Virginia,Norfolk,821 Whitaker Ln,3,2,0,0,1,
2158524,"November 3, 2021",Iowa,Des Moines,11300 block of E 15th St,0,4,0,0,0,
2157991,"November 2, 2021",Alabama,Mobile,4120 Government Blvd,0,4,0,0,1,
2155282,"October 31, 2021",Texas,Houston,1909 Schilder Dr,1,3,0,0,0,
2154422,"October 30, 2021",Illinois,Decatur,1100 block of N Union St,0,4,0,0,0,
2154873,"October 30, 2021",California,Sacramento,5560 Palm Ave,2,5,0,0,1,
2155826,"October 29, 2021",Michigan,Kalamazoo,3082 S 9th St,0,4,0,0,0,
2150274,"October 25, 2021",Idaho,Boise,350 N Milwaukee St,2,3,1,0,0,
2154085,"October 24, 2021",California,Gonzales,Foletta Rd,2,2,0,0,2,
2150037,"October 24, 2021",Mississippi,Crenshaw,413 Jones St,2,3,0,0,2,
2148921,"October 23, 2021",South Carolina,Florence,811 S Irby St,0,6,0,0,0,
2148891,"October 23, 2021",California,Ontario,700 block of E Bonnie Brae Ct,1,4,0,0,2,
2148401,"October 22, 2021",Maryland,Baltimore,3100 block of W North Ave,0,7,0,0,0,
2145931,"October 19, 2021",Wisconsin,Kenosha,610 40th Pl,2,2,1,0,0,
2143765,"October 17, 2021",Texas,Houston,1900 block of Dolly Wright St,0,7,0,0,0,
2144160,"October 17, 2021",Wisconsin,Racine,Yout St and Carter St,0,6,0,0,0,
2143605,"October 17, 2021",Mississippi,Jackson,3243 Medgar Evers Blvd,3,3,0,0,0,
2142296,"October 15, 2021",Alabama,Mobile,1621 Virginia St,0,5,0,0,3,
2136907,"October 9, 2021",Louisiana,Livingston,17000 block of LA-444,2,3,0,1,1,
2137291,"October 9, 2021",Texas,Dallas,3000 block of South Blvd,0,4,0,0,0,
2137575,"October 9, 2021",New York,Albany,100 block of North Lake Ave,1,6,0,0,0,
2137464,"October 9, 2021",Colorado,Denver,7300 block of E 22nd Ave,1,3,0,0,0,
2136230,"October 8, 2021",Maryland,Baltimore,2600 block of Jefferson St,0,4,0,0,0,
2136270,"October 8, 2021",District of Columbia,Washington,1700 block of Independence Ave SE,1,3,0,0,0,
2135536,"October 8, 2021",Alabama,Montgomery,1800 block of Cotton Ct,1,3,0,0,0,
2135508,"October 7, 2021",Wisconsin,Milwaukee,W Cherry St and N 8th St,3,1,0,0,0,
2135498,"October 7, 2021",Wisconsin,Milwaukee,2400 block of N 37th St,0,5,0,0,0,
2134217,"October 6, 2021",Maryland,Baltimore,1243 Patterson Park Ave,1,5,0,0,0,
2136132,"October 6, 2021",Ohio,Cleveland,9200 block of Marshall Ave,0,4,0,0,0,
2135659,"October 6, 2021",Ohio,Cleveland,Marshall Ave and E 93rd St,0,4,0,0,0,
2130634,"October 2, 2021",Colorado,Aurora,12230 E Colfax Ave,1,3,0,0,2,
2130370,"October 1, 2021",District of Columbia,Washington,Forrester St SW and Galveston Pl SW,1,5,0,0,0,
2125953,"September 26, 2021",California,Oakland,1400 block of 8th Ave,0,4,0,0,0,
2125444,"September 25, 2021",Tennessee,Athens,Co Rd 60,4,1,0,0,2,
2125227,"September 25, 2021",California,Riverside,6000 Block of Mariposa Ave,0,6,0,0,0,
2124396,"September 24, 2021",South Carolina,Aiken,749 Silver Bluff Rd,3,1,1,0,0,
2124887,"September 24, 2021",California,Los Angeles,11724 Wilmington Ave,0,4,0,0,2,
2123301,"September 23, 2021",Pennsylvania,Philadelphia,38th St and Aspen St,0,4,0,0,0,
2121381,"September 21, 2021",District of Columbia,Washington,2200 block of Alabama Ave SE,0,5,0,0,0,
2120940,"September 20, 2021",Pennsylvania,Philadelphia,Broad St and Chew Ave,1,5,0,0,0,
2119701,"September 19, 2021",Florida,Miami,14900 block of Pierce St,0,4,0,0,1,
2119736,"September 19, 2021",California,Oakland,300 block of 17th St,1,3,0,0,0,
2119745,"September 19, 2021",Texas,Dallas,100 block of N Malcolm X Blvd,2,4,0,0,2,
2119470,"September 18, 2021",New York,Bronx,Teller Ave and E 172nd St,1,3,0,0,0,
2119101,"September 18, 2021",Illinois,Danville,3164 E Main St,2,2,0,0,2,
2118451,"September 17, 2021",Georgia,Augusta,519 Broad St,0,4,0,0,2,
2116343,"September 14, 2021",Maryland,Baltimore,1700 block of N Milton Ave,0,4,0,0,0,
2116205,"September 14, 2021",Ohio,Cleveland,2747 Cedar Ave,0,6,0,0,0,
2115522,"September 13, 2021",Wisconsin,Milwaukee,3073 N Sherman Blvd,0,5,0,0,0,
2112252,"September 9, 2021",Alabama,Montgomery,1800 block of Cotton Court,1,3,0,0,0,
2110077,"September 7, 2021",Kansas,Wichita,351 N Mosley St,1,5,0,0,1,
2108892,"September 5, 2021",Missouri,Independence,116 W Lexington Ave,0,4,0,0,0,
2108560,"September 5, 2021",New York,Bronx,4848 White Plains Rd,0,4,0,0,0,
2108414,"September 5, 2021",Texas,Houston,7518 Imogene St,4,0,0,0,0,
2108378,"September 5, 2021",Georgia,Athens,E Clayton St and N Jackson St,0,6,0,0,1,
2107828,"September 4, 2021",Louisiana,Monroe,1600 block of Winnsboro Rd,1,3,0,0,0,
2107930,"September 4, 2021",District of Columbia,Washington,700 block of Longfellow St NW,3,3,0,0,3,
2107621,"September 3, 2021",Texas,Austin,9345 US-290,1,3,0,0,0,
2103311,"August 29, 2021",Wisconsin,Milwaukee,N 41st St and W Lloyd St,0,4,0,0,0,
2103132,"August 28, 2021",New York,Albany,Sherman St and Henry Johnson Blvd,0,5,0,0,0,
2103035,"August 28, 2021",California,San Diego,3100 block of Mission Blvd,0,4,0,0,0,
2101199,"August 27, 2021",California,Los Angeles,8400 block of Fountain Ave,0,4,0,0,0,
2101774,"August 27, 2021",West Virginia,Huntington,300 block of Oney Ave,2,2,0,0,1,
2097494,"August 22, 2021",Colorado,Denver,19th St and Blake St,1,5,0,0,0,
2095087,"August 19, 2021",Pennsylvania,Philadelphia,5100 block of Germantown Ave,1,4,0,0,0,
2094457,"August 18, 2021",North Carolina,Durham,Ridgeway Ave and Wabash St,1,3,0,0,0,
2094035,"August 18, 2021",California,Los Angeles,W Jefferson Blvd and Culver Blvd,0,4,0,0,1,
2088659,"August 11, 2021",Pennsylvania,Philadelphia,5500 Rising Sun Ave,1,4,0,0,0,
2089557,"August 10, 2021",Mississippi,Coahoma,,2,2,0,0,3,
2085489,"August 8, 2021",Texas,Houston,2504 FM 1960 Rd E,1,5,0,0,0,
2085438,"August 8, 2021",District of Columbia,Washington,3600 block of New York Ave NE,0,4,0,0,0,
2085256,"August 7, 2021",Alabama,Montgomery,200 block of John Morris Ave,0,4,0,0,0,
2084884,"August 7, 2021",Virginia,Norfolk,700 block of Granby St,0,4,0,0,0,
2082957,"August 4, 2021",Pennsylvania,Philadelphia,3653 Germantown Ave,0,4,0,0,0,
2081131,"August 2, 2021",South Carolina,Greenwood,101 Heddy Rd,3,1,0,0,1,
2080733,"August 2, 2021",South Carolina,Columbia,6908 Two Notch Rd,0,9,0,0,0,
2080390,"August 1, 2021",Texas,Nacogdoches,1400 block of Dolph St,1,3,0,0,5,
2080536,"August 1, 2021",Rhode Island,Providence,77 Reservoir Ave,0,5,0,0,0,
2079044,"July 31, 2021",Ohio,Columbus,1662 W Mound St,1,5,0,0,0,
2080006,"July 31, 2021",Michigan,Saginaw,2700 block of Lynnwood Ave,2,2,0,0,0,
2081480,"July 31, 2021",Ohio,Cleveland,3100 block of W 25th St,0,5,0,0,0,
2079533,"July 31, 2021",Kentucky,Lexington,414 East 5th St,0,5,0,0,0,
2077018,"July 28, 2021",District of Columbia,Washington,3400 block of 22nd St SE,0,4,0,0,0,
2077549,"July 28, 2021",Alabama,Montgomery,1800 block of Rosa Parks Ave,1,3,0,0,2,
2076889,"July 28, 2021",South Carolina,Charleston,Hanover St and Johnson St,1,4,0,0,1,
2074406,"July 25, 2021",California,Wasco,1718 1st St,4,1,1,0,0,
2072782,"July 24, 2021",Ohio,Columbus,N High St and E 4th Ave,0,4,0,0,0,
2072761,"July 24, 2021",Georgia,Macon,Cherry St and Martin Luther King Jr Blvd,2,3,0,0,1,
2072342,"July 23, 2021",South Carolina,Spartanburg,151 Palisade St,2,2,0,0,0,
2071982,"July 23, 2021",South Carolina,Darlington,505 Oleander Dr,0,4,0,0,1,
2071343,"July 22, 2021",Texas,Houston,9717 N Houston Rosslyn Rd,1,5,0,0,0,
2066680,"July 18, 2021",North Carolina,Burlington,421 N Church St,0,4,0,0,0,
2067290,"July 18, 2021",Texas,Houston,3421 Antoine Dr,2,2,1,0,0,
2065634,"July 16, 2021",California,Sacramento,L St and Front St,2,4,0,0,2,
2065009,"July 16, 2021",Pennsylvania,Philadelphia,2700 block of Ruby Terrace,1,4,0,0,0,
2066249,"July 16, 2021",South Carolina,Greenville,840 Mauldin Rd,1,3,0,0,0,
2064992,"July 16, 2021",District of Columbia,Washington,2900 block of MLK Ave SE,1,5,0,0,1,
2059404,"July 10, 2021",Pennsylvania,Philadelphia,W Butler St and N 9th St,0,6,0,0,0,
2058421,"July 9, 2021",California,Los Angeles,7114 W Manchester Ave,0,4,0,0,0,
2057427,"July 8, 2021",Connecticut,Hartford,175 Nelson St,0,4,0,0,5,
2053500,"July 5, 2021",California,Santa Rosa,1500 block of Beachwood Dr,1,3,0,0,0,
2055252,"July 5, 2021",New York,Buffalo,50 block of Donovan Dr,1,3,0,0,2,
2054233,"July 4, 2021",Ohio,Cleveland,Kinsman Rd and E 139th St,0,4,0,0,0,
2054132,"July 4, 2021",Illinois,Peoria,600 block of Haungs Ave,1,3,0,0,1,
2052689,"July 4, 2021",Illinois,Danville,12 S College St,0,4,0,0,0,
2053346,"July 4, 2021",Texas,Dallas,8200 block of Towns St,3,3,0,0,3,
2053365,"July 4, 2021",Texas,Dallas,3700 Dixon Ave,0,5,0,0,0,
2051763,"July 3, 2021",Pennsylvania,Lancaster,50 block of W Orange St,0,4,0,0,0,
2050836,"July 2, 2021",Virginia,Norfolk,923 Madison Ave,0,4,0,0,1,
2051190,"July 2, 2021",Pennsylvania,Philadelphia,7700 block of Ogontz Ave,1,4,0,0,0,
2050972,"July 2, 2021",Illinois,Champaign,704 N Hickory St,1,4,0,0,1,
2050151,"July 1, 2021",South Carolina,Spartanburg,225 Amelia St,1,4,1,0,0,
2050353,"July 1, 2021",Virginia,Chesapeake,1200 block of Seaboard Ave,2,2,0,0,0,
2049845,"June 30, 2021",Texas,Houston,12101 Fondren Rd,3,1,0,0,1,
2046781,"June 26, 2021",Texas,Houston,4902 Laura Koppe Rd,1,3,0,0,0,
2045043,"June 25, 2021",Ohio,Columbus,I-670 and Neil Ave,0,4,0,0,0,
2044701,"June 25, 2021",New York,Bronx,Zerega Ave and Watson Ave,0,5,0,0,0,
2043834,"June 23, 2021",Alabama,Montgomery,100 block of Rotary St,2,2,0,0,0,
2043465,"June 23, 2021",New York,Buffalo,114 Hickory St,0,4,0,0,0,
2041555,"June 21, 2021",District of Columbia,Washington,300 block of 50th St NE,0,4,0,0,0,
2040643,"June 20, 2021",Virginia,Richmond,200 block of Crane St,1,3,0,0,0,
2041297,"June 20, 2021",California,Richmond,2108 Dunn Ave,3,5,0,0,2,
2040265,"June 20, 2021",Colorado,Aurora,12455 E Mississippi Ave,1,4,0,0,0,
2040374,"June 20, 2021",Texas,Dallas,4619 E R L Thornton Freeway,0,8,0,0,0,
2039457,"June 19, 2021",Alaska,Anchorage,E 3rd Ave and Gambell St,1,4,0,0,1,
2039964,"June 19, 2021",California,Oakland,2200 block of Lakeshore Ave,1,7,0,0,0,
2037813,"June 17, 2021",Virginia,Petersburg,Virginia Ave and Melville St,0,4,0,0,0,
2037887,"June 17, 2021",North Carolina,Durham,1600 block of Holloway St,2,2,0,0,0,
2036635,"June 16, 2021",Maryland,Baltimore,2100 block of West Lexington St,1,5,0,0,0,
2035733,"June 14, 2021",Georgia,Columbus,3400 8th Ave,2,2,0,0,3,
2032220,"June 12, 2021",Texas,Austin,400 block of E 6th St,1,13,0,1,1,
2032486,"June 12, 2021",Ohio,Cleveland,8805 Buckeye Rd,3,4,0,0,2,
2032282,"June 11, 2021",Texas,Dallas,378 N Jim Miller Rd,0,5,0,0,1,
2028928,"June 8, 2021",Texas,Houston,4115 Washington Ave,0,5,0,0,0,
2027736,"June 7, 2021",Ohio,Cleveland,4100 block of E 81st St,0,6,0,0,0,
2027725,"June 6, 2021",Ohio,Cleveland,3700 block of Woodbridge Ave,0,8,0,0,0,
2027375,"June 6, 2021",California,Oakland,5100 block of Ygnacio Ave,0,5,0,0,0,
2025891,"June 4, 2021",Michigan,Muskegon,1675 E. Sherman Blvd,1,3,0,0,0,
2018931,"May 28, 2021",Florida,Miami,2022 NW 1st Ct,1,6,0,0,0,
2018495,"May 27, 2021",North Carolina,Durham,1200 block of Fayetteville St,0,5,0,0,0,
2013096,"May 23, 2021",Virginia,Norfolk,3100 block of Westminster Ave,0,4,0,0,0,
2013043,"May 22, 2021",Ohio,Columbus,233 S Civic Center Dr,1,5,0,0,0,
2011077,"May 21, 2021",New York,Albany,1st St and Quail St,1,5,0,0,1,
2007722,"May 18, 2021",California,Oakland,I-580 and Seminary Ave,2,5,0,0,0,
2006621,"May 16, 2021",Georgia,Columbus,2727 Manchester Expy,0,4,0,0,0,
2005238,"May 15, 2021",District of Columbia,Washington,3900 block of Minnesota Ave NE,1,3,0,0,1,
2005196,"May 15, 2021",New York,Bronx,1625 Webster Ave,1,4,0,0,1,
2004413,"May 14, 2021",Pennsylvania,Philadelphia,5600 block of Market St,0,4,0,0,0,
2003383,"May 13, 2021",Georgia,Augusta,201 E Telfair St,2,2,0,0,1,
2003167,"May 13, 2021",District of Columbia,Washington,200 block of 37th Pl SE,1,3,0,0,0,
2003334,"May 13, 2021",Rhode Island,Providence,87 Carolina Ave,0,4,0,4,7,
2002269,"May 12, 2021",Pennsylvania,Philadelphia,5500 block of Kingsessing Ave,1,3,0,0,0,
2001137,"May 11, 2021",Maryland,Baltimore,800 block of W Lexington St,0,4,0,0,0,
2001362,"May 10, 2021",Alabama,Montgomery,3804 S Court St,0,7,0,0,0,
1999417,"May 9, 2021",Pennsylvania,Philadelphia,100 block of E Albanus St,2,3,0,0,0,
1999909,"May 9, 2021",California,Los Angeles,6112 W Afton Pl,1,3,0,0,0,
2000132,"May 9, 2021",South Carolina,Charleston,500 Block of King St,0,5,0,0,0,
1998693,"May 8, 2021",California,Oakland,1440 block of Lakeshore Ave,0,4,0,0,0,
